duration_sec,bike_id,user_type,member_gender,age,distance_km,start_day_of_week,end_day_of_week,start_hour,start_time_of_day,duration_minute
1651,5311,Subscriber,Female,52.0,7.06,Tuesday,Tuesday,16,afternoon,27.516666666666666
1402,5312,Subscriber,Male,33.0,5.34,Tuesday,Tuesday,15,afternoon,23.366666666666667
1166,4859,Subscriber,Male,30.0,6.51,Tuesday,Tuesday,15,afternoon,19.433333333333334
1340,5116,Subscriber,Male,49.0,5.97,Tuesday,Tuesday,13,afternoon,22.333333333333332
1562,4787,Subscriber,Male,33.0,6.41,Tuesday,Tuesday,13,afternoon,26.033333333333335
2357,4530,Subscriber,Male,47.0,11.52,Tuesday,Tuesday,13,afternoon,39.28333333333333
2568,5055,Subscriber,Other,29.0,5.55,Tuesday,Tuesday,13,afternoon,42.8
1510,4759,Subscriber,Male,47.0,5.61,Tuesday,Tuesday,12,afternoon,25.166666666666668
1394,4754,Subscriber,Male,43.0,5.19,Tuesday,Tuesday,12,afternoon,23.233333333333334
2491,4679,Subscriber,Female,28.0,7.3,Tuesday,Tuesday,11,morning,41.516666666666666
1889,4898,Subscriber,Female,34.0,8.51,Tuesday,Tuesday,11,morning,31.483333333333334
3134,5078,Subscriber,Female,27.0,8.61,Tuesday,Tuesday,11,morning,52.233333333333334
1622,5076,Subscriber,Male,64.0,7.27,Tuesday,Tuesday,10,morning,27.033333333333335
1711,3226,Subscriber,Male,39.0,5.9,Tuesday,Tuesday,10,morning,28.516666666666666
1315,3085,Subscriber,Male,38.0,6.18,Tuesday,Tuesday,10,morning,21.916666666666668
1500,2222,Subscriber,Male,54.0,5.31,Tuesday,Tuesday,10,morning,25.0
1255,4518,Subscriber,Male,48.0,5.54,Tuesday,Tuesday,10,morning,20.916666666666668
1988,1281,Subscriber,Male,42.0,5.48,Tuesday,Tuesday,9,morning,33.13333333333333
2269,664,Subscriber,Female,28.0,8.32,Tuesday,Tuesday,9,morning,37.81666666666667
1281,4891,Subscriber,Male,39.0,5.96,Tuesday,Tuesday,9,morning,21.35
1466,4942,Subscriber,Male,40.0,5.1,Tuesday,Tuesday,9,morning,24.433333333333334
1766,2052,Subscriber,Female,38.0,5.25,Tuesday,Tuesday,8,morning,29.433333333333334
1873,5042,Subscriber,Male,34.0,6.31,Tuesday,Tuesday,8,morning,31.216666666666665
1899,4990,Subscriber,Female,36.0,6.31,Tuesday,Tuesday,8,morning,31.65
1498,5201,Subscriber,Male,33.0,6.1,Tuesday,Tuesday,8,morning,24.966666666666665
1269,4781,Subscriber,Male,34.0,5.37,Tuesday,Tuesday,8,morning,21.15
1608,4853,Subscriber,Male,62.0,6.54,Tuesday,Tuesday,8,morning,26.8
1812,430,Subscriber,Male,51.0,5.27,Tuesday,Tuesday,8,morning,30.2
1798,363,Customer,Male,58.0,7.3,Tuesday,Tuesday,8,morning,29.966666666666665
1538,5560,Subscriber,Female,28.0,5.77,Tuesday,Tuesday,8,morning,25.633333333333333
1459,4505,Subscriber,Female,32.0,5.09,Tuesday,Tuesday,8,morning,24.316666666666666
1893,5565,Subscriber,Male,30.0,5.83,Tuesday,Tuesday,7,morning,31.55
1906,4630,Subscriber,Female,33.0,5.14,Tuesday,Tuesday,7,morning,31.766666666666666
1426,4758,Subscriber,Female,41.0,6.03,Tuesday,Tuesday,7,morning,23.766666666666666
1529,123,Subscriber,Male,39.0,5.16,Tuesday,Tuesday,7,morning,25.483333333333334
1616,502,Subscriber,Male,37.0,6.36,Tuesday,Tuesday,7,morning,26.933333333333334
1664,5412,Customer,Female,27.0,5.17,Tuesday,Tuesday,7,morning,27.733333333333334
1271,4984,Subscriber,Male,29.0,5.52,Tuesday,Tuesday,6,morning,21.183333333333334
2070,3371,Subscriber,Female,28.0,6.29,Tuesday,Tuesday,5,morning,34.5
1842,5300,Subscriber,Male,50.0,7.21,Tuesday,Tuesday,4,morning,30.7
1471,5425,Subscriber,Male,38.0,5.33,Monday,Monday,21,night,24.516666666666666
1729,5258,Subscriber,Male,42.0,7.49,Monday,Monday,20,night,28.816666666666666
1233,4877,Subscriber,Male,30.0,5.07,Monday,Monday,19,night,20.55
1103,4976,Customer,Male,30.0,5.37,Monday,Monday,18,night,18.383333333333333
1880,1001,Subscriber,Other,29.0,6.64,Monday,Monday,17,afternoon,31.333333333333332
1885,4497,Subscriber,Male,50.0,6.71,Monday,Monday,17,afternoon,31.416666666666668
1871,2357,Subscriber,Female,36.0,6.21,Monday,Monday,17,afternoon,31.183333333333334
1247,4568,Subscriber,Male,31.0,5.29,Monday,Monday,17,afternoon,20.783333333333335
1106,5443,Subscriber,Female,35.0,5.33,Monday,Monday,17,afternoon,18.433333333333334
1663,5449,Customer,Male,47.0,5.14,Monday,Monday,16,afternoon,27.716666666666665
2173,4873,Subscriber,Female,33.0,6.54,Monday,Monday,16,afternoon,36.21666666666667
1782,4966,Subscriber,Male,41.0,5.07,Monday,Monday,16,afternoon,29.7
1585,2821,Subscriber,Male,60.0,5.15,Monday,Monday,16,afternoon,26.416666666666668
1776,4744,Subscriber,Female,41.0,6.03,Monday,Monday,16,afternoon,29.6
1528,5296,Subscriber,Female,36.0,5.31,Monday,Monday,12,afternoon,25.466666666666665
1318,5074,Subscriber,Male,34.0,7.25,Monday,Monday,9,morning,21.966666666666665
1262,5133,Subscriber,Male,30.0,5.41,Monday,Monday,9,morning,21.033333333333335
1639,5078,Subscriber,Male,50.0,6.71,Monday,Monday,8,morning,27.316666666666666
1575,3309,Subscriber,Female,35.0,5.59,Monday,Monday,8,morning,26.25
2172,3232,Customer,Male,58.0,7.3,Monday,Monday,8,morning,36.2
1207,4665,Subscriber,Female,35.0,6.3,Monday,Monday,8,morning,20.116666666666667
1566,4941,Customer,Male,53.0,5.39,Monday,Monday,8,morning,26.1
1756,791,Subscriber,Male,37.0,6.69,Monday,Monday,7,morning,29.266666666666666
1848,3403,Subscriber,Male,38.0,6.08,Monday,Monday,7,morning,30.8
1426,5125,Subscriber,Female,41.0,6.03,Monday,Monday,7,morning,23.766666666666666
1258,4957,Subscriber,Male,30.0,5.21,Monday,Monday,7,morning,20.966666666666665
1713,5277,Subscriber,Male,30.0,6.0,Monday,Monday,6,morning,28.55
1098,877,Subscriber,Male,31.0,5.29,Monday,Monday,6,morning,18.3
1576,4483,Subscriber,Male,25.0,6.21,Monday,Monday,2,morning,26.266666666666666
1835,1676,Subscriber,Male,24.0,6.08,Sunday,Sunday,21,night,30.583333333333332
1290,4642,Subscriber,Male,37.0,6.68,Sunday,Sunday,20,night,21.5
1688,4605,Subscriber,Male,48.0,6.12,Sunday,Sunday,18,night,28.133333333333333
1313,4970,Subscriber,Male,24.0,5.12,Sunday,Sunday,17,afternoon,21.883333333333333
1468,5278,Subscriber,Male,29.0,6.93,Sunday,Sunday,17,afternoon,24.466666666666665
2256,5233,Customer,Male,35.0,5.48,Sunday,Sunday,15,afternoon,37.6
1190,4891,Subscriber,Female,31.0,5.37,Sunday,Sunday,15,afternoon,19.833333333333332
1187,5439,Subscriber,Male,31.0,5.37,Sunday,Sunday,15,afternoon,19.783333333333335
2570,1557,Customer,Male,27.0,5.65,Sunday,Sunday,15,afternoon,42.833333333333336
1416,4972,Subscriber,Male,49.0,5.21,Sunday,Sunday,14,afternoon,23.6
2015,2776,Subscriber,Male,37.0,6.69,Sunday,Sunday,14,afternoon,33.583333333333336
1121,5233,Subscriber,Male,30.0,5.48,Sunday,Sunday,13,afternoon,18.683333333333334
1424,5129,Subscriber,Male,39.0,7.51,Sunday,Sunday,13,afternoon,23.733333333333334
2290,5162,Subscriber,Male,46.0,5.44,Sunday,Sunday,11,morning,38.166666666666664
1764,4869,Subscriber,Female,66.0,6.02,Sunday,Sunday,10,morning,29.4
2022,5337,Subscriber,Male,75.0,6.45,Sunday,Sunday,8,morning,33.7
1371,1181,Subscriber,Male,42.0,5.72,Sunday,Sunday,8,morning,22.85
1881,1181,Subscriber,Male,42.0,5.72,Sunday,Sunday,7,morning,31.35
1301,4773,Subscriber,Male,49.0,5.21,Sunday,Sunday,5,morning,21.683333333333334
1230,5540,Subscriber,Male,30.0,5.24,Sunday,Sunday,2,morning,20.5
1419,4581,Customer,Other,40.0,7.07,Sunday,Sunday,0,morning,23.65
2308,5405,Subscriber,Female,28.0,5.44,Saturday,Saturday,22,night,38.46666666666667
1778,5038,Subscriber,Male,50.0,6.32,Saturday,Saturday,19,night,29.633333333333333
2381,4751,Subscriber,Female,28.0,5.77,Saturday,Saturday,18,night,39.68333333333333
1234,5547,Subscriber,Other,25.0,6.46,Saturday,Saturday,18,night,20.566666666666666
1459,5495,Subscriber,Male,50.0,6.0,Saturday,Saturday,17,afternoon,24.316666666666666
1225,5278,Subscriber,Male,54.0,6.33,Saturday,Saturday,16,afternoon,20.416666666666668
2466,3534,Customer,Male,39.0,7.37,Saturday,Saturday,15,afternoon,41.1
1926,4640,Subscriber,Male,34.0,6.49,Saturday,Saturday,14,afternoon,32.1
2027,4688,Subscriber,Male,32.0,7.66,Saturday,Saturday,14,afternoon,33.78333333333333
1163,4445,Subscriber,Male,37.0,5.38,Saturday,Saturday,13,afternoon,19.383333333333333
1326,5116,Subscriber,Female,38.0,6.47,Saturday,Saturday,13,afternoon,22.1
1331,5278,Subscriber,Male,34.0,6.19,Saturday,Saturday,12,afternoon,22.183333333333334
2104,4508,Subscriber,Female,24.0,6.18,Saturday,Saturday,12,afternoon,35.06666666666667
2189,5083,Subscriber,Male,25.0,5.85,Saturday,Saturday,12,afternoon,36.483333333333334
1086,5096,Subscriber,Male,32.0,5.91,Saturday,Saturday,12,afternoon,18.1
1415,5093,Subscriber,Male,31.0,6.14,Saturday,Saturday,12,afternoon,23.583333333333332
1260,4510,Subscriber,Male,55.0,5.09,Saturday,Saturday,11,morning,21.0
1796,4909,Subscriber,Male,43.0,9.0,Saturday,Saturday,10,morning,29.933333333333334
1144,4809,Customer,Male,38.0,5.76,Saturday,Saturday,10,morning,19.066666666666666
2224,556,Subscriber,Female,30.0,5.71,Saturday,Saturday,9,morning,37.06666666666667
2363,5497,Subscriber,Male,75.0,6.45,Saturday,Saturday,9,morning,39.38333333333333
1542,4889,Subscriber,Male,29.0,6.32,Saturday,Saturday,9,morning,25.7
1438,4803,Subscriber,Male,34.0,5.65,Saturday,Saturday,9,morning,23.966666666666665
1227,5065,Customer,Male,38.0,5.13,Saturday,Saturday,1,morning,20.45
1557,4900,Subscriber,Male,28.0,6.56,Friday,Friday,21,night,25.95
1479,4999,Subscriber,Male,35.0,5.37,Friday,Friday,21,night,24.65
1980,1023,Subscriber,Female,28.0,6.28,Friday,Friday,19,night,33.0
1523,5249,Subscriber,Male,35.0,5.59,Friday,Friday,19,night,25.383333333333333
1368,4770,Subscriber,Male,30.0,5.07,Friday,Friday,19,night,22.8
1977,5305,Subscriber,Female,44.0,5.66,Friday,Friday,19,night,32.95
1207,5277,Subscriber,Male,33.0,6.22,Friday,Friday,18,night,20.116666666666667
1528,2332,Subscriber,Male,36.0,6.62,Friday,Friday,17,afternoon,25.466666666666665
1488,2192,Subscriber,Male,65.0,5.17,Friday,Friday,17,afternoon,24.8
1126,4782,Subscriber,Male,42.0,5.28,Friday,Friday,17,afternoon,18.766666666666666
1566,4803,Subscriber,Male,34.0,5.91,Friday,Friday,16,afternoon,26.1
3490,5073,Subscriber,Male,33.0,5.3,Friday,Friday,16,afternoon,58.166666666666664
3309,5495,Customer,Male,46.0,6.67,Friday,Friday,15,afternoon,55.15
1853,566,Subscriber,Other,32.0,6.78,Friday,Friday,14,afternoon,30.883333333333333
1497,5442,Subscriber,Male,29.0,5.87,Friday,Friday,12,afternoon,24.95
2790,2807,Customer,Male,44.0,5.67,Friday,Friday,11,morning,46.5
1475,4370,Subscriber,Male,54.0,5.19,Friday,Friday,11,morning,24.583333333333332
1498,5351,Customer,Male,35.0,5.84,Friday,Friday,11,morning,24.966666666666665
1513,5269,Customer,Female,33.0,5.84,Friday,Friday,11,morning,25.216666666666665
1033,5214,Subscriber,Female,31.0,5.37,Friday,Friday,11,morning,17.216666666666665
1568,5442,Subscriber,Female,57.0,5.1,Friday,Friday,11,morning,26.133333333333333
1490,5115,Subscriber,Female,33.0,6.31,Friday,Friday,11,morning,24.833333333333332
1873,4548,Subscriber,Male,64.0,6.53,Friday,Friday,10,morning,31.216666666666665
1360,5214,Customer,Male,36.0,5.83,Friday,Friday,10,morning,22.666666666666668
1354,4581,Subscriber,Male,25.0,6.3,Friday,Friday,10,morning,22.566666666666666
1351,4645,Subscriber,Male,39.0,7.44,Friday,Friday,10,morning,22.516666666666666
1223,4909,Subscriber,Male,27.0,6.7,Friday,Friday,10,morning,20.383333333333333
1880,5226,Subscriber,Male,54.0,5.74,Friday,Friday,9,morning,31.333333333333332
1603,1196,Customer,Male,27.0,6.0,Friday,Friday,9,morning,26.716666666666665
1632,3464,Subscriber,Female,28.0,6.28,Friday,Friday,9,morning,27.2
1337,5079,Subscriber,Male,31.0,6.41,Friday,Friday,9,morning,22.283333333333335
1419,5547,Subscriber,Male,37.0,5.22,Friday,Friday,9,morning,23.65
1389,4909,Subscriber,Female,33.0,6.31,Friday,Friday,9,morning,23.15
1512,1148,Customer,Male,48.0,5.69,Friday,Friday,9,morning,25.2
1801,5226,Subscriber,Male,49.0,5.74,Friday,Friday,9,morning,30.016666666666666
1375,5274,Subscriber,Female,47.0,5.74,Friday,Friday,9,morning,22.916666666666668
1547,4548,Subscriber,Male,64.0,6.62,Friday,Friday,9,morning,25.783333333333335
1190,4800,Subscriber,Male,33.0,6.08,Friday,Friday,8,morning,19.833333333333332
1272,3436,Subscriber,Male,51.0,5.55,Friday,Friday,8,morning,21.2
1396,4779,Subscriber,Male,42.0,6.82,Friday,Friday,8,morning,23.266666666666666
1385,5493,Customer,Other,39.0,5.65,Friday,Friday,8,morning,23.083333333333332
1507,2655,Subscriber,Female,53.0,5.21,Friday,Friday,8,morning,25.116666666666667
1498,4667,Subscriber,Male,34.0,6.31,Friday,Friday,8,morning,24.966666666666665
3497,5226,Subscriber,Male,49.0,5.74,Friday,Friday,7,morning,58.28333333333333
1712,579,Subscriber,Male,51.0,5.57,Friday,Friday,8,morning,28.533333333333335
1439,4928,Customer,Male,33.0,5.46,Friday,Friday,8,morning,23.983333333333334
1854,4922,Subscriber,Male,50.0,6.71,Friday,Friday,8,morning,30.9
2055,325,Subscriber,Other,29.0,6.64,Friday,Friday,8,morning,34.25
1147,5102,Subscriber,Female,50.0,5.31,Friday,Friday,8,morning,19.116666666666667
1280,4485,Subscriber,Other,57.0,5.47,Friday,Friday,8,morning,21.333333333333332
1188,4483,Subscriber,Male,57.0,5.37,Friday,Friday,8,morning,19.8
1758,177,Subscriber,Male,36.0,8.22,Friday,Friday,8,morning,29.3
1630,5051,Subscriber,Male,44.0,5.83,Friday,Friday,8,morning,27.166666666666668
1480,4719,Subscriber,Male,30.0,5.87,Friday,Friday,7,morning,24.666666666666668
1426,5272,Subscriber,Female,44.0,5.34,Friday,Friday,7,morning,23.766666666666666
2780,4915,Customer,Male,61.0,9.22,Friday,Friday,7,morning,46.333333333333336
1161,4504,Subscriber,Male,56.0,5.79,Friday,Friday,7,morning,19.35
1634,1228,Subscriber,Male,39.0,5.14,Friday,Friday,7,morning,27.233333333333334
1878,4913,Subscriber,Male,34.0,7.42,Friday,Friday,7,morning,31.3
1220,5453,Subscriber,Male,37.0,5.22,Friday,Friday,7,morning,20.333333333333332
1169,4740,Subscriber,Male,30.0,5.09,Friday,Friday,7,morning,19.483333333333334
1286,4733,Subscriber,Male,29.0,5.81,Friday,Friday,6,morning,21.433333333333334
1175,2828,Subscriber,Male,31.0,5.29,Friday,Friday,6,morning,19.583333333333332
1308,5175,Subscriber,Male,49.0,5.44,Friday,Friday,5,morning,21.8
1343,5434,Subscriber,Male,25.0,6.21,Friday,Friday,1,morning,22.383333333333333
